'JobNumber','OperationSeq','SeqStatus','SeqStatusDesc','SeqDetType','WCorResID','WCorResDesc','EstRTInHrs','EstSUInHrs','RuntimeTime','RuntimeUOM','Schedule?','Contiguous?','Backflush?','GrpSchedID','CrossFlag','CrossTime','TimeFlag','SchedStrtDt','SchStartTime','SchedEndDt','SchEndTime','ActStartDt','ActEndDt','ActSetInHrs','ActRTInHrs','EstSetup$','ActSetup$','EstRun$','ActRun$','EstOverHead$','ActOverHead$','QtyComplete','RejectQty','HoldReasonID','OnHoldAtDate','OnHoldAtTime','RemainInMin','UsrRemnInMin','WorkCenterID','TrkSeq.UniqueID','TrkSeq.AuditUser','TrkSeq.AuditDate','TrkSeq.AuditTime','TrkSeq.DelayModifier','TrkSeq.Anchor?','TrkSeq.ActStartTime','TrkSeq.ActEndTime','JobTxt.StdTextID','SequenceText','StandardText'
'S/N10341',10035,'0','Not Started','W','WCA','UNIT ASSEMBLY',10.000000,0.000000,10.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',08/30/2019,05:05:00,09/03/2019,00:39:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,600.0000,0.0000,'WCA',758517,'PAT',04/05/2019,13:53:41,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10035,'0','Not Started','L','38U','REAR AXLE LOCK UPPER',10.000000,0.000000,10.000000,'HU',No,No,No,'N','N',0.000000,'',08/30/2019,00:00:00,09/03/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,275.90000,0.00000,593.18500,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,600.0000,0.0000,'WCA',758518,'PAT',04/05/2019,13:53:41,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10040,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/03/2019,00:39:00,09/03/2019,07:47:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758519,'PAT',04/05/2019,13:53:42,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10040,'0','Not Started','L','39U','FRT AXLE LOCK UPPER',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',09/03/2019,00:00:00,09/03/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758520,'PAT',04/05/2019,13:53:42,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10045,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/03/2019,07:47:00,09/04/2019,06:55:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758521,'PAT',04/05/2019,13:53:42,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10045,'0','Not Started','L','41A','WIRE-2 SPD- ENG KILL',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',09/03/2019,00:00:00,09/04/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758522,'PAT',04/05/2019,13:53:42,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10050,'0','Not Started','W','WCA','UNIT ASSEMBLY',6.000000,0.000000,6.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/04/2019,06:55:00,09/05/2019,01:03:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,360.0000,0.0000,'WCA',758523,'PAT',04/05/2019,13:53:43,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10050,'0','Not Started','L','41BB','AX LOCK WIRE/SWITCH',6.000000,0.000000,6.000000,'HU',No,No,No,'N','N',0.000000,'',09/04/2019,00:00:00,09/05/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,165.54000,0.00000,355.91100,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,360.0000,0.0000,'WCA',758524,'PAT',04/05/2019,13:53:43,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10055,'0','Not Started','W','WCA','UNIT ASSEMBLY',3.500000,0.000000,3.500000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/05/2019,01:03:00,09/05/2019,02:18:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,210.0000,0.0000,'WCA',758525,'PAT',04/05/2019,13:53:43,'',False,00:00:00,00:00:00,'','',''
'S/N10341',10055,'0','Not Started','L','84','WELD INSPECTION',3.500000,0.000000,3.500000,'HU',No,No,No,'N','N',0.000000,'',09/05/2019,00:00:00,09/05/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,96.56500,0.00000,207.61500,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,210.0000,0.0000,'WCA',758526,'PAT',04/05/2019,13:53:43,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20000,'0','Not Started','W','WCA','UNIT ASSEMBLY',9.000000,0.000000,9.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/05/2019,02:18:00,09/05/2019,05:30:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,540.0000,0.0000,'WCA',758527,'PAT',04/05/2019,13:53:43,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20000,'0','Not Started','L','13M','ASSY B3',9.000000,0.000000,9.000000,'HU',No,No,No,'N','N',0.000000,'',09/05/2019,00:00:00,09/05/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,248.31000,0.00000,533.86700,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,540.0000,0.0000,'WCA',758528,'PAT',04/05/2019,13:53:43,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20005,'0','Not Started','W','WCA','UNIT ASSEMBLY',18.000000,0.000000,18.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/05/2019,05:30:00,09/06/2019,03:55:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1080.0000,0.0000,'WCA',758529,'PAT',04/05/2019,13:53:45,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20005,'0','Not Started','L','13H','ASSY B2 TO B3',18.000000,0.000000,18.000000,'HU',No,No,No,'N','N',0.000000,'',09/05/2019,00:00:00,09/06/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,496.62000,0.00000,1067.73300,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1080.0000,0.0000,'WCA',758530,'PAT',04/05/2019,13:53:45,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20010,'0','Not Started','W','WCA','UNIT ASSEMBLY',17.500000,0.000000,17.500000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/06/2019,03:55:00,09/09/2019,02:10:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1050.0000,0.0000,'WCA',758531,'PAT',04/05/2019,13:53:46,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20010,'0','Not Started','L','14','ASSEMBLE B4 AND PLAT',17.500000,0.000000,17.500000,'HU',No,No,No,'N','N',0.000000,'',09/06/2019,00:00:00,09/09/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,482.82500,0.00000,1038.07400,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1050.0000,0.0000,'WCA',758532,'PAT',04/05/2019,13:53:46,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20015,'0','Not Started','W','WCA','UNIT ASSEMBLY',24.000000,0.000000,24.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/09/2019,02:10:00,09/10/2019,02:44:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1440.0000,0.0000,'WCA',758533,'PAT',04/05/2019,13:53:48,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20015,'0','Not Started','L','17D','INST B1, T1, T2',24.000000,0.000000,24.000000,'HU',No,No,No,'N','N',0.000000,'',09/09/2019,00:00:00,09/10/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,662.16000,0.00000,1423.64400,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1440.0000,0.0000,'WCA',758534,'PAT',04/05/2019,13:53:48,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20020,'0','Not Started','W','WCA','UNIT ASSEMBLY',7.000000,0.000000,7.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/10/2019,02:44:00,09/10/2019,05:14:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,420.0000,0.0000,'WCA',758535,'PAT',04/05/2019,13:53:50,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20020,'0','Not Started','L','46','STEPS, RAILS & RESTS',7.000000,0.000000,7.000000,'HU',No,No,No,'N','N',0.000000,'',09/10/2019,00:00:00,09/10/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,193.13000,0.00000,415.23000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,420.0000,0.0000,'WCA',758536,'PAT',04/05/2019,13:53:50,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20025,'0','Not Started','W','WCA','UNIT ASSEMBLY',5.000000,0.000000,5.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/10/2019,05:14:00,09/10/2019,07:01:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,300.0000,0.0000,'WCA',758537,'PAT',04/05/2019,13:53:51,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20025,'0','Not Started','L','23','UB BOXES AND FLAPS',5.000000,0.000000,5.000000,'HU',No,No,No,'N','N',0.000000,'',09/10/2019,00:00:00,09/10/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,137.95000,0.00000,296.59300,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,300.0000,0.0000,'WCA',758538,'PAT',04/05/2019,13:53:51,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20030,'0','Not Started','W','WCA','UNIT ASSEMBLY',6.000000,0.000000,6.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/10/2019,07:01:00,09/11/2019,01:09:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,360.0000,0.0000,'WCA',758539,'PAT',04/05/2019,13:53:51,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20030,'0','Not Started','L','38L','REAR AXLE LOCK LOWER',6.000000,0.000000,6.000000,'HU',No,No,No,'N','N',0.000000,'',09/10/2019,00:00:00,09/11/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,165.54000,0.00000,355.91100,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,360.0000,0.0000,'WCA',758540,'PAT',04/05/2019,13:53:51,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20035,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/11/2019,01:09:00,09/12/2019,00:17:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758541,'PAT',04/05/2019,13:53:52,'',False,00:00:00,00:00:00,'','',''
'S/N10341',20035,'0','Not Started','L','39L','FRT AXLE LOCK LOWER',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',09/11/2019,00:00:00,09/12/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758542,'PAT',04/05/2019,13:53:52,'',False,00:00:00,00:00:00,'','',''
'S/N10341',30000,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/12/2019,00:17:00,09/12/2019,07:25:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758543,'PAT',04/05/2019,13:53:52,'',False,00:00:00,00:00:00,'','',''
'S/N10341',30000,'0','Not Started','L','21','INST AUX ENG & PARTS',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',09/12/2019,00:00:00,09/12/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758544,'PAT',04/05/2019,13:53:52,'',False,00:00:00,00:00:00,'','',''
'S/N10341',30005,'0','Not Started','W','WCA','UNIT ASSEMBLY',11.000000,0.000000,11.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/12/2019,07:25:00,09/13/2019,03:20:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,660.0000,0.0000,'WCA',758545,'PAT',04/05/2019,13:53:53,'',False,00:00:00,00:00:00,'','',''
'S/N10341',30005,'0','Not Started','L','24','BUILD HOSE KITS',11.000000,0.000000,11.000000,'HU',No,No,No,'N','N',0.000000,'',09/12/2019,00:00:00,09/13/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,303.49000,0.00000,652.50400,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,660.0000,0.0000,'WCA',758546,'PAT',04/05/2019,13:53:53,'',False,00:00:00,00:00:00,'','',''
'S/N10341',30010,'0','Not Started','W','WCA','UNIT ASSEMBLY',7.000000,0.000000,7.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/13/2019,03:20:00,09/13/2019,05:50:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,420.0000,0.0000,'WCA',758547,'PAT',04/05/2019,13:53:53,'',False,00:00:00,00:00:00,'','',''
'S/N10341',30010,'0','Not Started','L','26','BUILD SWITCH KIT',7.000000,0.000000,7.000000,'HU',No,No,No,'N','N',0.000000,'',09/13/2019,00:00:00,09/13/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,193.13000,0.00000,415.23000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,420.0000,0.0000,'WCA',758548,'PAT',04/05/2019,13:53:53,'',False,00:00:00,00:00:00,'','',''
'S/N10341',30015,'0','Not Started','W','WCA','UNIT ASSEMBLY',8.000000,0.000000,8.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/13/2019,05:50:00,09/16/2019,00:41:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,480.0000,0.0000,'WCA',758549,'PAT',04/05/2019,13:53:54,'',False,00:00:00,00:00:00,'','',''
'S/N10341',30015,'0','Not Started','L','31','INSTALL TANK AND BOX',8.000000,0.000000,8.000000,'HU',No,No,No,'N','N',0.000000,'',09/13/2019,00:00:00,09/16/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,220.72000,0.00000,474.54800,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,480.0000,0.0000,'WCA',758550,'PAT',04/05/2019,13:53:54,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40000,'0','Not Started','W','WCA','UNIT ASSEMBLY',17.000000,0.000000,17.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/16/2019,00:41:00,09/16/2019,06:45:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1020.0000,0.0000,'WCA',758551,'PAT',04/05/2019,13:53:55,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40000,'0','Not Started','L','06','INSTALL PTO PUMP',17.000000,0.000000,17.000000,'HU',No,No,No,'N','N',0.000000,'',09/16/2019,00:00:00,09/16/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,469.03000,0.00000,1008.41500,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1020.0000,0.0000,'WCA',758552,'PAT',04/05/2019,13:53:55,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40005,'0','Not Started','W','WCA','UNIT ASSEMBLY',7.500000,0.000000,7.500000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/16/2019,06:45:00,09/17/2019,01:25:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,450.0000,0.0000,'WCA',758553,'PAT',04/05/2019,13:53:56,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40005,'0','Not Started','L','25','HOSE/ASSY BASE VALVE',7.500000,0.000000,7.500000,'HU',No,No,No,'N','N',0.000000,'',09/16/2019,00:00:00,09/17/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,206.92500,0.00000,444.88900,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,450.0000,0.0000,'WCA',758554,'PAT',04/05/2019,13:53:56,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40010,'0','Not Started','W','WCA','UNIT ASSEMBLY',6.500000,0.000000,6.500000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/17/2019,01:25:00,09/17/2019,03:44:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,390.0000,0.0000,'WCA',758555,'PAT',04/05/2019,13:53:56,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40010,'0','Not Started','L','27','LOWER OUTLETS',6.500000,0.000000,6.500000,'HU',No,No,No,'N','N',0.000000,'',09/17/2019,00:00:00,09/17/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,179.33500,0.00000,385.57000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,390.0000,0.0000,'WCA',758556,'PAT',04/05/2019,13:53:56,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40015,'0','Not Started','W','WCA','UNIT ASSEMBLY',32.000000,0.000000,32.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/17/2019,03:44:00,09/18/2019,07:09:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1920.0000,0.0000,'WCA',758557,'PAT',04/05/2019,13:53:57,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40015,'0','Not Started','L','40','HOSE UNIT COMPLETE',32.000000,0.000000,32.000000,'HU',No,No,No,'N','N',0.000000,'',09/17/2019,00:00:00,09/18/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,882.88000,0.00000,1898.19200,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1920.0000,0.0000,'WCA',758558,'PAT',04/05/2019,13:53:57,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40020,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/18/2019,07:09:00,09/19/2019,06:17:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758559,'PAT',04/05/2019,13:53:57,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40020,'0','Not Started','L','41B','WIRE-CAB AND T-1',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',09/18/2019,00:00:00,09/19/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758560,'PAT',04/05/2019,13:53:57,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40023,'0','Not Started','W','WCA','UNIT ASSEMBLY',12.000000,0.000000,12.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',00/00/0000,00:00:00,00/00/0000,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,720.0000,0.0000,'WCA',765083,'PAT',07/11/2019,11:37:06,'P',False,00:00:00,00:00:00,'','',''
'S/N10341',40023,'0','Not Started','L','41DD','INSTALL WORK LIGHTS',12.000000,0.000000,12.000000,'HU',No,No,No,'N','N',0.000000,'',00/00/0000,00:00:00,00/00/0000,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,331.08000,0.00000,711.82200,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,720.0000,0.0000,'WCA',765084,'PAT',07/11/2019,11:37:13,'P',False,00:00:00,00:00:00,'','INSTALL (2) WORK LIGHTS ON BOOM-1^~INSTALL (2) WORK LIGHTS ON BOOM-2^~INSTALL BRACKET AND 3-LED LAMP OVER PLATFORM CONTROLS',''
'S/N10341',40025,'0','Not Started','W','WCA','UNIT ASSEMBLY',6.000000,0.000000,6.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/19/2019,06:17:00,09/20/2019,00:25:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,360.0000,0.0000,'WCA',758561,'PAT',04/05/2019,13:53:57,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40025,'0','Not Started','L','41C','WIRE-AXL/CWT/T-1',6.000000,0.000000,6.000000,'HU',No,No,No,'N','N',0.000000,'',09/19/2019,00:00:00,09/20/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,165.54000,0.00000,355.91100,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,360.0000,0.0000,'WCA',758562,'PAT',04/05/2019,13:53:57,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40030,'0','Not Started','W','WCA','UNIT ASSEMBLY',40.000000,0.000000,40.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/20/2019,00:25:00,09/23/2019,06:42:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,2400.0000,0.0000,'WCA',758563,'PAT',04/05/2019,13:53:58,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40030,'0','Not Started','L','41P','WIRE T-1/RADIOS/VLVS',40.000000,0.000000,40.000000,'HU',No,No,No,'N','N',0.000000,'',09/20/2019,00:00:00,09/23/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,1103.60000,0.00000,2372.74000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,2400.0000,0.0000,'WCA',758564,'PAT',04/05/2019,13:53:58,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40035,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/23/2019,06:42:00,09/24/2019,05:50:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758565,'PAT',04/05/2019,13:53:59,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40035,'0','Not Started','L','41Q','WIRE PLATFORM',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',09/23/2019,00:00:00,09/24/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',758566,'PAT',04/05/2019,13:53:59,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40040,'0','Not Started','W','WCA','UNIT ASSEMBLY',8.000000,0.000000,8.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/24/2019,05:50:00,09/25/2019,00:41:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,480.0000,0.0000,'WCA',758567,'PAT',04/05/2019,13:54:00,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40040,'0','Not Started','L','41S','BOOM CABLE 12V 120V',8.000000,0.000000,8.000000,'HU',No,No,No,'N','N',0.000000,'',09/24/2019,00:00:00,09/25/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,220.72000,0.00000,474.54800,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,480.0000,0.0000,'WCA',758568,'PAT',04/05/2019,13:54:00,'',False,00:00:00,00:00:00,'','',''
'S/N10341',40043,'0','Not Started','W','WCA','UNIT ASSEMBLY',25.000000,0.000000,25.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',00/00/0000,00:00:00,00/00/0000,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1500.0000,0.0000,'WCA',765099,'PAT',07/11/2019,11:41:17,'P',False,00:00:00,00:00:00,'','',''
