'JobNumber','TransxType','TransxDescription','OperationSeq','ItemNumber','Location','BinNumber','SerialLotNo','StockingQuantity','StockingUOM','UnitCost','QtyRemain','DocumentNo','PurchaseDate','PONumber','VendorID','EmployeeNo','AppliedDate','AppliedTime','EventID','EventSeq','LayerType','JobFullClosed?','AllocUniqueID','CreateUser','CreateDate','CreateTime','DocReference','ShiftCode','FullCloseApplyDate','TransxUOM','TransxQty','TransxQtyConvMultiplier','CAParentEventID','JobUnitCost'
'S/N10344','PM','Pull Material',20005,'.098022','W1','','',2.00000,'EA',158.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085491,1,'0',False,760027,'PAULS',07/25/2019,14:28:41,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20010,'.097641','W1','','',1.00000,'EA',18.40000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085493,1,'0',False,760044,'PAULS',07/25/2019,14:28:41,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20010,'.098035','W1','','',2.00000,'EA',105.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085495,1,'0',False,760045,'PAULS',07/25/2019,14:28:42,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20010,'.098036','W1','','',2.00000,'EA',81.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085497,1,'0',False,760046,'PAULS',07/25/2019,14:28:42,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20015,'.101096','W1','','',1.00000,'EA',150.39000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085499,1,'0',False,760070,'PAULS',07/25/2019,14:28:43,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20015,'.101091','W1','','',1.00000,'EA',150.39000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085501,1,'0',False,760071,'PAULS',07/25/2019,14:28:43,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20020,'.097472','W1','','',2.00000,'EA',48.15000000,2.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085503,1,'0',False,760091,'PAULS',07/25/2019,14:28:44,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20020,'.101267','W1','','',1.00000,'EA',15.59000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085505,1,'0',False,760093,'PAULS',07/25/2019,14:28:44,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20020,'.101602','W1','','',1.00000,'EA',301.76000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085507,1,'0',False,760094,'PAULS',07/25/2019,14:28:45,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20020,'.101266','W1','','',1.00000,'EA',119.18000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085509,1,'0',False,760095,'PAULS',07/25/2019,14:28:45,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20020,'.101624','W1','','',1.00000,'EA',157.87000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085511,1,'0',False,760096,'PAULS',07/25/2019,14:28:46,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20020,'.101626','W1','','',1.00000,'EA',240.21000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085513,1,'0',False,760097,'PAULS',07/25/2019,14:28:46,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20020,'.101224','W1','','',1.00000,'EA',206.27000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085515,1,'0',False,760098,'PAULS',07/25/2019,14:28:47,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',20020,'.101220','W1','','',2.00000,'EA',64.73000000,2.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085517,1,'0',False,760099,'PAULS',07/25/2019,14:28:47,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',30000,'.064985','W1','','',1.00000,'EA',76.02000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085519,1,'0',False,760126,'PAULS',07/25/2019,14:28:48,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40005,'.101376','W1','','',1.00000,'EA',253.64000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085521,1,'0',False,760181,'PAULS',07/25/2019,14:28:48,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40005,'.101372','W1','','',1.00000,'EA',158.27000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085523,1,'0',False,760182,'PAULS',07/25/2019,14:28:49,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40005,'.101373','W1','','',1.00000,'EA',177.12000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085525,1,'0',False,760183,'PAULS',07/25/2019,14:28:49,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40005,'.101117','W1','','',1.00000,'EA',29.21000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085527,1,'0',False,760184,'PAULS',07/25/2019,14:28:50,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40005,'.101323','W1','','',1.00000,'EA',172.32000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085529,1,'0',False,760186,'PAULS',07/25/2019,14:28:50,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40005,'.101822','W1','','',1.00000,'EA',55.49000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085531,1,'0',False,765743,'PAULS',07/25/2019,14:28:51,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40005,'.101382','W1','','',1.00000,'EA',500.25000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085533,1,'0',False,760185,'PAULS',07/25/2019,14:28:51,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40015,'.101619','W1','','',1.00000,'EA',64.53000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085535,1,'0',False,760212,'PAULS',07/25/2019,14:28:51,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40030,'.101308','W1','','',2.00000,'EA',36.58000000,2.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085537,1,'0',False,760231,'PAULS',07/25/2019,14:28:52,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40035,'.101021','W1','','',2.00000,'EA',13.39000000,2.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085539,1,'0',False,760245,'PAULS',07/25/2019,14:28:52,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40035,'.098977','W1','','',1.00000,'EA',115.25000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085541,1,'0',False,760247,'PAULS',07/25/2019,14:28:53,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40035,'.098921','W1','','',1.00000,'EA',267.73000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085543,1,'0',False,760248,'PAULS',07/25/2019,14:28:53,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40035,'.100272','W1','','',1.00000,'EA',101.06000000,1.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085545,1,'0',False,760249,'PAULS',07/25/2019,14:28:54,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',50000,'.100439','W1','','',3.00000,'EA',18.14000000,3.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,00:00:00,1085547,1,'0',False,760285,'PAULS',07/25/2019,14:28:54,'','',00/00/0000,'EA',3.00000,1.00000,0,0.00000
'S/N10344','CA','Cost Adjustment',20020,'.097472','W1','','',0.00000,'EA',-51.14000000,0.00000,'S/N10344',00/00/0000,'','','PS01',07/25/2019,16:23:54,1085613,1,'0',False,760091,'BROOKE',07/25/2019,16:23:54,'Adjustment to Event ID 1085503','',00/00/0000,'EA',0.00000,1.00000,1085503,0.00000
'S/N10344','PM','Pull Material',20020,'.104549','W1','','',2.00000,'EA',33.38000000,2.00000,'S/N10344',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085629,1,'0',False,760504,'PAULS',07/26/2019,15:25:17,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','CA','Cost Adjustment',20020,'.104549','W1','','',0.00000,'EA',40.10000000,0.00000,'S/N10344',00/00/0000,'','','PS01',07/29/2019,16:29:57,1086126,1,'0',False,760504,'BROOKE',07/29/2019,16:29:57,'Adjustment to Event ID 1085629','',00/00/0000,'EA',0.00000,1.00000,1085629,0.00000
'S/N10344','CA','Cost Adjustment',10025,'.104594','W1','','',0.00000,'EA',-6.48000000,0.00000,'S/N10344',00/00/0000,'','','PS01',07/30/2019,08:15:05,1086333,1,'0',False,765050,'BROOKE',07/31/2019,08:15:05,'Adjustment to Event ID 1083885','',00/00/0000,'EA',0.00000,1.00000,1083885,0.00000
'S/N10344','PM','Pull Material',20020,'.101823','W1','','',2.00000,'EA',57.28000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/14/2019,00:00:00,1088508,1,'0',False,765764,'PAULS',08/14/2019,15:25:08,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40030,'.103989','W1','','',1.00000,'EA',2839.96000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/20/2019,00:00:00,1089463,1,'0',False,760239,'PAULS',08/20/2019,15:16:28,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40045,'.103990','W1','','',1.00000,'EA',676.05000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/20/2019,00:00:00,1089465,1,'0',False,760277,'PAULS',08/20/2019,15:16:29,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',40035,'.103991','W1','','',1.00000,'EA',1146.11000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/20/2019,00:00:00,1089467,1,'0',False,760250,'PAULS',08/20/2019,15:16:29,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10010,'.101799','W1','L2A','',1.00000,'EA',18244.25000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089722,1,'0',False,759915,'PAULS',08/21/2019,15:19:08,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10010,'.098327','W1','L3C','',1.00000,'EA',15.00000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089724,1,'0',False,759916,'PAULS',08/21/2019,15:19:08,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10010,'.098327','W1','L3C','',7.00000,'EA',15.00000000,7.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089724,2,'0',False,759916,'PAULS',08/21/2019,15:19:08,'','',00/00/0000,'EA',7.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10010,'.064072','W1','C3C','',24.00000,'EA',2.19000000,24.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089726,1,'0',False,759917,'PAULS',08/21/2019,15:19:08,'','',00/00/0000,'EA',24.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10010,'.064073','W1','C3C','',24.00000,'EA',1.20000000,24.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089728,1,'0',False,759918,'PAULS',08/21/2019,15:19:08,'','',00/00/0000,'EA',24.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10010,'.098208','W1','PAINT SHOP W','',1.00000,'EA',159.70000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089730,1,'0',False,759919,'PAULS',08/21/2019,15:19:08,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.101315','W1','L4C','',2.00000,'EA',264.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089732,1,'0',False,760522,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.098742','W1','A11F1','',2.00000,'EA',9.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089734,1,'0',False,759966,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.098955','W1','N1C','',2.00000,'EA',338.40000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089736,1,'0',False,759967,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.062983','W1','E2A','',1.00000,'EA',133.00000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089738,1,'0',False,759968,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.062983','W1','E2A','',1.00000,'EA',133.00000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089738,2,'0',False,759968,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.101280','W1','F1B','',2.00000,'EA',18.51000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089740,1,'0',False,759969,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.101280','W1','F1B','',6.00000,'EA',22.64000000,6.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089740,2,'0',False,759969,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',6.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.101386','W1','U TOP','',2.00000,'EA',0.92000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089742,1,'0',False,759970,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.101694','W1','A7F3','',2.00000,'EA',20.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089744,1,'0',False,759971,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.098763','W1','B6C','',2.00000,'EA',11.70000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089746,1,'0',False,759972,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.098747','W1','A7F1','',2.00000,'EA',20.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089748,1,'0',False,759973,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.023144','W1','A4H1','',4.00000,'EA',3.78000000,4.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089750,1,'0',False,759974,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.027293','W1','A3E3','',2.00000,'EA',12.75000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089752,1,'0',False,759975,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10035,'.034255','W1','A7B1','',2.00000,'EA',203.74000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/21/2019,00:00:00,1089754,1,'0',False,759976,'PAULS',08/21/2019,15:19:10,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','CA','Cost Adjustment',40030,'.103989','W1','','',0.00000,'EA',-140.54000000,0.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,09:15:38,1089807,1,'0',False,760239,'BROOKE',08/22/2019,09:15:38,'Adjustment to Event ID 1089463','',00/00/0000,'EA',0.00000,1.00000,1089463,0.00000
'S/N10344','CA','Cost Adjustment',40045,'.103990','W1','','',0.00000,'EA',-28.62000000,0.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,09:15:39,1089809,1,'0',False,760277,'BROOKE',08/22/2019,09:15:39,'Adjustment to Event ID 1089465','',00/00/0000,'EA',0.00000,1.00000,1089465,0.00000
'S/N10344','CA','Cost Adjustment',40035,'.103991','W1','','',0.00000,'EA',-21.83000000,0.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,09:15:40,1089811,1,'0',False,760250,'BROOKE',08/22/2019,09:15:40,'Adjustment to Event ID 1089467','',00/00/0000,'EA',0.00000,1.00000,1089467,0.00000
'S/N10344','PM','Pull Material',10040,'.102553','W1','N FLOOR C','',2.00000,'EA',293.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089852,1,'0',False,759979,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.102523','W1','L3C','',1.00000,'EA',395.00000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089854,1,'0',False,759980,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.102524','W1','L FLOOR B','',1.00000,'EA',395.00000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089856,1,'0',False,759981,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.102525','W1','E1C','',1.00000,'EA',192.00000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089858,1,'0',False,759982,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.102526','W1','E1C','',1.00000,'EA',192.00000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089860,1,'0',False,759983,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.102538','W1','A4D2','',2.00000,'EA',25.00000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089862,1,'0',False,759984,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.102551','W1','E2B','',4.00000,'EA',10.50000000,4.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089864,1,'0',False,759985,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.102549','W1','G1C','',2.00000,'EA',50.00000000,0.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089866,1,'1',False,759986,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.032367','W1','A3H4','',2.00000,'EA',3.42000000,2.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089868,1,'0',False,759987,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.064777','W1','F1A','',1.00000,'EA',13.08000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089870,1,'0',False,761829,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',10040,'.064777','W1','F1A','',3.00000,'EA',6.53000000,3.00000,'S/N10344',00/00/0000,'','','PS01',08/22/2019,00:00:00,1089870,2,'0',False,761829,'PAULS',08/22/2019,15:07:42,'','',00/00/0000,'EA',3.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',30010,'.098445','W1','A11H1','',1.00000,'EA',26.86000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/26/2019,00:00:00,1090156,1,'0',False,760140,'PAULS',08/26/2019,15:26:47,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',30010,'.040027','W1','R FLOOR B','',1.00000,'EA',43.16000000,1.00000,'S/N10344',00/00/0000,'','','PS01',08/26/2019,00:00:00,1090158,1,'0',False,760141,'PAULS',08/26/2019,15:26:47,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10344','PM','Pull Material',30010,'.097079','W1','A3F1','',15.00000,'EA',6.96000000,15.00000,'S/N10344',00/00/0000,'','','PS01',08/26/2019,00:00:00,1090160,1,'0',False,760142,'PAULS',08/26/2019,15:26:47,'','',00/00/0000,'EA',15.00000,1.00000,0,0.00000
