'ImSup.Itemkey','ImSup.OrderCost','ImSup.OrderUOM','ImSup.Vendkey','ImSup.TerminatDate','0.lInclude?'
'.026071',2.20000,'FT','CHI01',00/00/0000,True
'.026555',40.32000,'EA','CHI01',00/00/0000,True
'.026556',11.33000,'EA','CHI01',00/00/0000,True
'.026752',567.20000,'EA','CHI01',00/00/0000,True
'.026787',59.11000,'EA','CHI01',00/00/0000,True
'.026892',8.51000,'FT','CHI01',00/00/0000,True
'.027055',595.00000,'EA','CHI01',00/00/0000,True
'.028347',246.20000,'EA','CHI01',00/00/0000,True
'.028351',490.05000,'EA','CHI01',00/00/0000,True
'.029854',3.32000,'FT','CHI01',00/00/0000,True
'.034582',2.45000,'FT','CHI01',00/00/0000,True
'.037411',0.98000,'FT','CHI01',00/00/0000,True
'.040698',51.88000,'FT','CHI01',00/00/0000,True
'.042426',12.05000,'FT','CHI01',00/00/0000,True
'.052274',1.40000,'EA','CHI01',00/00/0000,True
'.053037',2.60000,'FT','CHI01',00/00/0000,True
'.053039',3.06000,'FT','CHI01',00/00/0000,True
'.053881',3.76000,'FT','CHI01',00/00/0000,True
'.059917',1.14600,'FT','CHI01',00/00/0000,True
'.060985',415.00000,'EA','CHI01',00/00/0000,True
'.061058',33.27000,'EA','CHI01',00/00/0000,True
'.061436',61.95000,'EA','CHI01',00/00/0000,True
'.062657',215.26000,'EA','CHI01',00/00/0000,True
'.062659',43.70000,'EA','CHI01',00/00/0000,True
'.063703',1.24000,'FT','CHI01',00/00/0000,True
'.063796',7.61000,'FT','CHI01',00/00/0000,True
'.064106',45.29000,'EA','CHI01',00/00/0000,True
'.065089',26.79000,'EA','CHI01',00/00/0000,True
'.065090',12.42000,'EA','CHI01',00/00/0000,True
'.065779',5.34000,'FT','CHI01',00/00/0000,True
'.065864',1.38000,'FT','CHI01',00/00/0000,True
'.066349',3.85000,'FT','CHI01',00/00/0000,True
'.066359',1.60000,'FT','CHI01',00/00/0000,True
'.066757',422.20000,'EA','CHI01',00/00/0000,True
'.066824',12.10000,'FT','CHI01',00/00/0000,True
'.067492',12.42000,'EA','CHI01',00/00/0000,True
'.069637',4.42000,'FT','CHI01',00/00/0000,True
'.069984',4.26000,'FT','CHI01',00/00/0000,True
'.070104',20.29000,'EA','CHI01',00/00/0000,True
'.096304',3.06000,'FT','CHI01',00/00/0000,True
'.097135',0.98000,'FT','CHI01',00/00/0000,True
'.097385',1.60000,'FT','CHI01',00/00/0000,True
'.105035',8.36000,'FT','CHI01',00/00/0000,True
'.105042',3.00000,'FT','CHI01',00/00/0000,True
'.105080',23.76000,'FT','CHI01',00/00/0000,True
'.105085',23.76000,'FT','CHI01',00/00/0000,True
'.127501',1.22000,'FT','CHI01',00/00/0000,True
'.191450',0.85000,'FT','CHI01',00/00/0000,True
'.191550',1.60000,'FT','CHI01',00/00/0000,True
'.193452',2.64000,'FT','CHI01',00/00/0000,True
'.193453',3.87500,'FT','CHI01',00/00/0000,True
'.193456',10.94000,'FT','CHI01',00/00/0000,True
'070042-2',175.25000,'EA','CHI01',00/00/0000,True
'.063914',442.50000,'EA','CIR02',00/00/0000,True
'.063915',862.50000,'EA','CIR02',00/00/0000,True
'.021614',11.50000,'EA','CKR01',00/00/0000,True
'.021616',11.50000,'EA','CKR01',00/00/0000,True
'.025419',11.30000,'EA','CKR01',00/00/0000,True
'.025892',10.00000,'EA','CKR01',00/00/0000,True
'.026184',4.23000,'EA','CKR01',00/00/0000,True
'.026291',12.91000,'EA','CKR01',00/00/0000,True
'.026851',270.00000,'EA','CKR01',00/00/0000,True
'.027224',56.25000,'EA','CKR01',00/00/0000,True
'.027283',60.65000,'EA','CKR01',00/00/0000,True
'.027601',93.64000,'EA','CKR01',00/00/0000,True
'.027742',8.64000,'EA','CKR01',00/00/0000,True
'.029239',734.80000,'EA','CKR01',00/00/0000,True
'.051555',12.24000,'EA','CKR01',00/00/0000,True
'.060956',18.57000,'EA','CKR01',00/00/0000,True
'.061052',37.52000,'EA','CKR01',00/00/0000,True
'.061261',2950.00000,'EA','CKR01',00/00/0000,True
'.061537',2950.00000,'EA','CKR01',00/00/0000,True
'.061955',2950.00000,'EA','CKR01',00/00/0000,True
'.062344',2950.00000,'EA','CKR01',00/00/0000,True
'.062617',597.96000,'EA','CKR01',00/00/0000,True
'.063272',2950.00000,'EA','CKR01',00/00/0000,True
'.063812',15.00000,'EA','CKR01',00/00/0000,True
'.063813',27.02000,'EA','CKR01',00/00/0000,True
'.063815',26.01875,'EA','CKR01',00/00/0000,True
'.063819',60.80000,'EA','CKR01',00/00/0000,True
'.063895',2950.00000,'EA','CKR01',00/00/0000,True
'.064801',330.00000,'EA','CKR01',00/00/0000,True
'.064886',54.90000,'EA','CKR01',00/00/0000,True
'.065192',13592.00000,'EA','CKR01',00/00/0000,True
'.065866',2950.00000,'EA','CKR01',00/00/0000,True
'.065906',3750.00000,'EA','CKR01',00/00/0000,True
'.066106',15.00000,'EA','CKR01',00/00/0000,True
'.066947',25.13000,'EA','CKR01',00/00/0000,True
'.066949',18.50000,'EA','CKR01',00/00/0000,True
'.066951',22.13000,'EA','CKR01',00/00/0000,True
'.068064',7725.00000,'EA','CKR01',00/00/0000,True
'.068065',6700.00000,'EA','CKR01',00/00/0000,True
'.068142',15780.00000,'EA','CKR01',00/00/0000,True
'.068166',4500.00000,'EA','CKR01',00/00/0000,True
'.068202',3500.00000,'EA','CKR01',00/00/0000,True
'.069934',1518.20000,'EA','CKR01',00/00/0000,True
'.070000',4534.00000,'EA','CKR01',00/00/0000,True
'.070016',4919.00000,'EA','CKR01',00/00/0000,True
'.070029',108.00000,'EA','CKR01',00/00/0000,True
'.070035',140.50000,'EA','CKR01',00/00/0000,True
'.070175',54.00000,'EA','CKR01',00/00/0000,True
'.070176',54.00000,'EA','CKR01',00/00/0000,True
'.070186',40.50000,'EA','CKR01',00/00/0000,True
'.070210',34.38000,'EA','CKR01',00/00/0000,True
'.070400',3250.00000,'EA','CKR01',00/00/0000,True
'.070488',61.24900,'EA','CKR01',00/00/0000,True
'.091561',1325.00000,'EA','CKR01',00/00/0000,True
'.092310',140.00000,'EA','CKR01',00/00/0000,True
'.092315',100.00000,'EA','CKR01',00/00/0000,True
'.092396',12.48000,'EA','CKR01',00/00/0000,True
'.092397',12.48000,'EA','CKR01',00/00/0000,True
'.093186',350.00000,'EA','CKR01',00/00/0000,True
'.093483',100.00000,'EA','CKR01',00/00/0000,True
'.093497',3500.00000,'EA','CKR01',00/00/0000,True
'.095001',7725.00000,'EA','CKR01',00/00/0000,True
'.096055',8.64000,'EA','CKR01',00/00/0000,True
'.097447',3.50000,'EA','CKR01',00/00/0000,True
'.097490',75.00000,'EA','CKR01',00/00/0000,True
'.097683',15.00000,'EA','CKR01',00/00/0000,True
'.097829',4500.00000,'EA','CKR01',00/00/0000,True
'.097860',4500.00000,'EA','CKR01',00/00/0000,True
'.098862',100.00000,'EA','CKR01',00/00/0000,True
'.098941',100.00000,'EA','CKR01',00/00/0000,True
'.101794',3500.00000,'EA','CKR01',00/00/0000,True
'.102373',326.00000,'EA','CKR01',00/00/0000,True
'.102588',11.50000,'EA','CKR01',00/00/0000,True
'.102590',11.50000,'EA','CKR01',00/00/0000,True
'.102721',3500.00000,'EA','CKR01',00/00/0000,True
'.103329',4500.00000,'EA','CKR01',00/00/0000,True
'.103468',3500.00000,'EA','CKR01',00/00/0000,True
'.103493',3575.00000,'EA','CKR01',00/00/0000,True
'.103639',15.00000,'EA','CKR01',00/00/0000,True
'.104584',4500.00000,'EA','CKR01',00/00/0000,True
'.160543',100.00000,'EA','CKR01',00/00/0000,True
'.160563',100.00000,'EA','CKR01',00/00/0000,True
'.160565',4500.00000,'EA','CKR01',00/00/0000,True
'.160566',4500.00000,'EA','CKR01',00/00/0000,True
'.160575',4500.00000,'EA','CKR01',00/00/0000,True
'021618',7.91000,'EA','CKR01',00/00/0000,True
'025415',18.68000,'','CKR01',00/00/0000,True
'026715',400.00000,'EA','CKR01',00/00/0000,True
'026723',600.00000,'EA','CKR01',00/00/0000,True
'026725',14.50000,'','CKR01',00/00/0000,True
'026726',14.50000,'','CKR01',00/00/0000,True
'026734',18.57000,'EA','CKR01',00/00/0000,True
'026867',18.57000,'','CKR01',00/00/0000,True
'026869',18.57000,'','CKR01',00/00/0000,True
'026871',18.57000,'','CKR01',00/00/0000,True
'027200',18.57000,'','CKR01',00/00/0000,True
'027219',14.50000,'','CKR01',00/00/0000,True
'027220',18.57000,'EA','CKR01',00/00/0000,True
'027741',13.50000,'EA','CKR01',00/00/0000,True
'027743',14.50000,'','CKR01',00/00/0000,True
'027743-SP',14.50000,'','CKR01',00/00/0000,True
'028180',12.50000,'','CKR01',00/00/0000,True
'028181',12.50000,'','CKR01',00/00/0000,True
'029227',18.57000,'','CKR01',00/00/0000,True
'029229',25.00000,'','CKR01',00/00/0000,True
'029707',14.50000,'','CKR01',00/00/0000,True
'029920',12.50000,'EA','CKR01',00/00/0000,True
'060741',18.57000,'','CKR01',00/00/0000,True
'060746',16.65000,'','CKR01',00/00/0000,True
'060748',18.57000,'','CKR01',00/00/0000,True
'060749',18.57000,'','CKR01',00/00/0000,True
'060914',11.50000,'EA','CKR01',00/00/0000,True
'060915',25.00000,'','CKR01',00/00/0000,True
'060917',14.50000,'','CKR01',00/00/0000,True
'060918',18.50000,'','CKR01',00/00/0000,True
'061121',11.57000,'EA','CKR01',00/00/0000,True
'061122',11.57000,'EA','CKR01',00/00/0000,True
'061123',5.91000,'EA','CKR01',00/00/0000,True
'061143',11.57000,'EA','CKR01',00/00/0000,True
'061148',18.50000,'','CKR01',00/00/0000,True
'063073',45.00000,'EA','CKR01',00/00/0000,True
'063228',210.00000,'','CKR01',00/00/0000,True
'063383',87.50000,'EA','CKR01',00/00/0000,True
'063979-1',600.00000,'EA','CKR01',00/00/0000,True
'064009-1',1000.00000,'EA','CKR01',00/00/0000,True
'064176-1',480.00000,'EA','CKR01',00/00/0000,True
'064660',14.50000,'EA','CKR01',00/00/0000,True
'064763',11.50000,'EA','CKR01',00/00/0000,True
'065300-1',480.00000,'EA','CKR01',00/00/0000,True
'065305-1',480.00000,'EA','CKR01',00/00/0000,True
'065746-1',480.00000,'EA','CKR01',00/00/0000,True
'065746-2',90.00000,'EA','CKR01',00/00/0000,True
'065768',480.00000,'EA','CKR01',00/00/0000,True
'065768-1',100.00000,'EA','CKR01',00/00/0000,True
'065772',480.00000,'EA','CKR01',00/00/0000,True
'065840-1',480.00000,'EA','CKR01',00/00/0000,True
'066265-1',650.00000,'EA','CKR01',00/00/0000,True
'066594-1',100.00000,'EA','CKR01',00/00/0000,True
'066594-2',480.00000,'EA','CKR01',00/00/0000,True
'066648-2',480.00000,'EA','CKR01',00/00/0000,True
'066650-1',180.00000,'EA','CKR01',00/00/0000,True
'066650-2',480.00000,'EA','CKR01',00/00/0000,True
'066655-1',180.00000,'EA','CKR01',00/00/0000,True
'066655-2',480.00000,'EA','CKR01',00/00/0000,True
'067914',14.50000,'EA','CKR01',00/00/0000,True
'069934-1',495.00000,'EA','CKR01',00/00/0000,True
'069934-2',180.00000,'EA','CKR01',00/00/0000,True
'070037',10374.26000,'EA','CKR01',00/00/0000,True
'070042',898.54000,'EA','CKR01',00/00/0000,True
'070073',3292.84000,'EA','CKR01',00/00/0000,True
'070098',2400.00000,'EA','CKR01',00/00/0000,True
'070136',1545.60000,'EA','CKR01',00/00/0000,True
'070148',350.00000,'EA','CKR01',00/00/0000,True
'070154',722.89000,'EA','CKR01',00/00/0000,True
'070210',3.13000,'EA','CKR01',00/00/0000,True
'070237-1',400.00000,'EA','CKR01',00/00/0000,True
'070238-1',400.00000,'EA','CKR01',00/00/0000,True
'070255',75.00000,'EA','CKR01',00/00/0000,True
'070258',175.00000,'EA','CKR01',00/00/0000,True
'070266',45.00000,'EA','CKR01',00/00/0000,True
'070277',2.00000,'EA','CKR01',00/00/0000,True
'070424-1',480.00000,'EA','CKR01',00/00/0000,True
'070424-2',100.00000,'EA','CKR01',00/00/0000,True
'070425',480.00000,'EA','CKR01',00/00/0000,True
'070477-1',420.00000,'EA','CKR01',00/00/0000,True
'070502',160.00000,'EA','CKR01',00/00/0000,True
'070503',160.00000,'EA','CKR01',00/00/0000,True
'090000',420.00000,'EA','CKR01',00/00/0000,True
'090000-1',420.00000,'EA','CKR01',00/00/0000,True
'090013-1',420.00000,'EA','CKR01',00/00/0000,True
'090424-1',160.00000,'EA','CKR01',00/00/0000,True
'090435-1',495.00000,'EA','CKR01',00/00/0000,True
'090435-2',130.00000,'EA','CKR01',00/00/0000,True
'090436-1',480.00000,'EA','CKR01',00/00/0000,True
'090436-2',275.00000,'EA','CKR01',00/00/0000,True
'090448-1',320.00000,'EA','CKR01',00/00/0000,True
'091481',515.00000,'EA','CKR01',00/00/0000,True
'091491',450.00000,'EA','CKR01',00/00/0000,True
'091846',450.00000,'EA','CKR01',00/00/0000,True
'091865',450.00000,'EA','CKR01',00/00/0000,True
'091921',540.00000,'EA','CKR01',00/00/0000,True
'091921-M',245.00000,'EA','CKR01',00/00/0000,True
'092102',540.00000,'EA','CKR01',00/00/0000,True
'092111',450.00000,'EA','CKR01',00/00/0000,True
'092111-1',65.00000,'EA','CKR01',00/00/0000,True
'092131',275.00000,'EA','CKR01',00/00/0000,True
'092138',450.00000,'EA','CKR01',00/00/0000,True
'092379',540.00000,'EA','CKR01',00/00/0000,True
'092379-1',165.00000,'EA','CKR01',00/00/0000,True
'092380',450.00000,'EA','CKR01',00/00/0000,True
'092390',600.00000,'EA','CKR01',00/00/0000,True
'092390-1',40.00000,'EA','CKR01',00/00/0000,True
'093043',540.00000,'EA','CKR01',00/00/0000,True
'093044',540.00000,'EA','CKR01',00/00/0000,True
'093070',450.00000,'EA','CKR01',00/00/0000,True
'093072',450.00000,'EA','CKR01',00/00/0000,True
'095830',450.00000,'EA','CKR01',00/00/0000,True
'095830-1',95.00000,'EA','CKR01',00/00/0000,True
'096934',450.00000,'EA','CKR01',00/00/0000,True
'096934-1',95.00000,'EA','CKR01',00/00/0000,True
'096935',540.00000,'EA','CKR01',00/00/0000,True
'096935-1',95.00000,'EA','CKR01',00/00/0000,True
'ALUMSTEP',45.00000,'','CKR01',00/00/0000,True
'WELDBOOM',630.00000,'','CKR01',00/00/0000,True
'.029911',1734.00000,'EA','CLA02',00/00/0000,True
'.650948',6.18000,'EA','CLA02',00/00/0000,True
'.651011',7.44000,'EA','CLA02',00/00/0000,True
'.651012',8.15000,'EA','CLA02',00/00/0000,True
'050347',75.00000,'EA','CLO01',00/00/0000,True
'.028117',0.27140,'LB','COB01',00/00/0000,True
'.028234',1315.00000,'EA','COB01',00/00/0000,True
'.028576',148.00000,'EA','COB01',00/00/0000,True
'.028579',376.00000,'EA','COB01',00/00/0000,True
'.063137',191.00000,'EA','COB01',00/00/0000,True
'.063634',2193.00000,'EA','COB01',00/00/0000,True
'.063727',410.00000,'EA','COB01',00/00/0000,True
'.064068',305.00000,'EA','COB01',00/00/0000,True
'.064581',0.30000,'LB','COB01',00/00/0000,True
'.093616',148.00000,'EA','COB01',00/00/0000,True
'.093617',305.00000,'EA','COB01',00/00/0000,True
'.093618',305.00000,'EA','COB01',00/00/0000,True
'.103562',410.00000,'EA','COB01',00/00/0000,True
'.062982',172.50000,'EA','COL01',00/00/0000,True
'.062983',168.50000,'EA','COL01',00/00/0000,True
'.062999',594.80000,'EA','COL01',00/00/0000,True
'.070068',170.00000,'EA','COL01',00/00/0000,True
'.070070',390.00000,'EA','COL01',00/00/0000,True
'.070235',980.00000,'EA','COL01',00/00/0000,True
'.022776',77.66000,'EA','COM02',05/17/2000,True
'.033122',71.06000,'EA','COM03',00/00/0000,True
'.063787',703.16000,'EA','COM03',00/00/0000,True
'.091048',49.83000,'EA','COM03',00/00/0000,True
'.062409',167.93000,'EA','CON04',00/00/0000,True
'.064133',98.88000,'EA','CON04',00/00/0000,True
'.065436',144.96000,'EA','CON04',00/00/0000,True
'.096362',18200.00000,'EA','CON08',00/00/0000,True
'.029486',7.50000,'EA','COO01',00/00/0000,True
'.029746',3.00000,'EA','COO01',00/00/0000,True
'.030775',7.50000,'EA','COO01',00/00/0000,True
'.030779',7.50000,'EA','COO01',00/00/0000,True
'.030780',7.50000,'EA','COO01',00/00/0000,True
'.030781',7.50000,'EA','COO01',00/00/0000,True
'.031773',7.50000,'EA','COO01',00/00/0000,True
'.031774',7.50000,'EA','COO01',00/00/0000,True
'.031775',7.50000,'EA','COO01',00/00/0000,True
'.031776',7.50000,'EA','COO01',00/00/0000,True
'.036098',12.00000,'EA','COO01',00/00/0000,True
'.062379',5.95000,'EA','COO01',00/00/0000,True
'.062781',20.00000,'EA','COO01',00/00/0000,True
'.062929',3.75000,'EA','COO01',00/00/0000,True
'.063604',3.50000,'EA','COO01',00/00/0000,True
'.063820',45.00000,'EA','COO01',00/00/0000,True
'.064507',15.00000,'EA','COO01',00/00/0000,True
'.064508',7.50000,'EA','COO01',00/00/0000,True
'.064509',8.00000,'EA','COO01',00/00/0000,True
'.064510',10.00000,'EA','COO01',00/00/0000,True
'.064538',7.50000,'EA','COO01',00/00/0000,True
'.064751',15.00000,'EA','COO01',00/00/0000,True
'.065052',40.00000,'EA','COO01',00/00/0000,True
'.065457',30.00000,'EA','COO01',00/00/0000,True
'.065620',10.00000,'EA','COO01',00/00/0000,True
'.065621',7.50000,'EA','COO01',00/00/0000,True
'.065622',7.50000,'EA','COO01',00/00/0000,True
'.065623',7.50000,'EA','COO01',00/00/0000,True
'.065624',7.50000,'EA','COO01',00/00/0000,True
'.065626',7.50000,'EA','COO01',00/00/0000,True
'.065660',7.50000,'EA','COO01',00/00/0000,True
'.065661',7.50000,'EA','COO01',00/00/0000,True
'.065695',7.50000,'EA','COO01',00/00/0000,True
'.065701',10.00000,'EA','COO01',00/00/0000,True
'.065704',85.00000,'EA','COO01',00/00/0000,True
'.065894',65.00000,'EA','COO01',00/00/0000,True
'.065895',65.00000,'EA','COO01',00/00/0000,True
'.066076',20.00000,'EA','COO01',00/00/0000,True
'.066616',5.00000,'EA','COO01',00/00/0000,True
'.066617',5.00000,'EA','COO01',00/00/0000,True
'.066622',10.00000,'EA','COO01',00/00/0000,True
'.066857',15.00000,'EA','COO01',00/00/0000,True
'.066859',15.00000,'EA','COO01',00/00/0000,True
'.067170',20.00000,'EA','COO01',00/00/0000,True
'.067171',20.00000,'EA','COO01',00/00/0000,True
'.067501',10.00000,'EA','COO01',00/00/0000,True
'.067507',7.50000,'EA','COO01',00/00/0000,True
'.067557',65.00000,'EA','COO01',00/00/0000,True
'.067558',65.00000,'EA','COO01',00/00/0000,True
'.067603',7.50000,'EA','COO01',00/00/0000,True
'.067623',10.00000,'EA','COO01',00/00/0000,True
'.069218',25.00000,'EA','COO01',00/00/0000,True
'.069244',70.00000,'EA','COO01',00/00/0000,True
'.069725',100.00000,'EA','COO01',00/00/0000,True
'.095165',7.50000,'EA','COO01',00/00/0000,True
'.095166',7.50000,'EA','COO01',00/00/0000,True
'.095339',25.00000,'EA','COO01',00/00/0000,True
'.095453',8.50000,'EA','COO01',00/00/0000,True
'.096174',3.50000,'EA','COO01',00/00/0000,True
'.096197',15.00000,'EA','COO01',00/00/0000,True
'.096477',5.00000,'EA','COO01',00/00/0000,True
'.096524',7.00000,'EA','COO01',00/00/0000,True
'.096556',7.50000,'EA','COO01',00/00/0000,True
'.096705',15.00000,'EA','COO01',00/00/0000,True
'.096710',7.50000,'EA','COO01',00/00/0000,True
'.096818',7.50000,'EA','COO01',00/00/0000,True
'.096819',7.50000,'EA','COO01',00/00/0000,True
'.096820',7.50000,'EA','COO01',00/00/0000,True
'.096834',7.50000,'EA','COO01',00/00/0000,True
'.097173',10.00000,'EA','COO01',00/00/0000,True
'.097227',7.50000,'EA','COO01',00/00/0000,True
'.097355',50.00000,'EA','COO01',00/00/0000,True
'.097391',10.00000,'EA','COO01',00/00/0000,True
'.097395',7.50000,'EA','COO01',00/00/0000,True
'.097410',7.50000,'EA','COO01',00/00/0000,True
'.097411',7.50000,'EA','COO01',00/00/0000,True
'.097701',40.00000,'EA','COO01',00/00/0000,True
'.099553',35.00000,'EA','COO01',00/00/0000,True
'.099585',65.00000,'EA','COO01',00/00/0000,True
'.100042',100.00000,'EA','COO01',00/00/0000,True
'.100316',7.50000,'EA','COO01',00/00/0000,True
'.100353',7.50000,'EA','COO01',00/00/0000,True
'.100621',8.50000,'EA','COO01',00/00/0000,True
'.100814',65.00000,'EA','COO01',00/00/0000,True
'.100942',65.00000,'EA','COO01',00/00/0000,True
'.103407',100.00000,'EA','COO01',00/00/0000,True
'.103581',7.50000,'EA','COO01',00/00/0000,True
'.103657',10.00000,'EA','COO01',00/00/0000,True
'.103712',7.50000,'EA','COO01',00/00/0000,True
'.103763',35.00000,'EA','COO01',00/00/0000,True
'.103764',35.00000,'EA','COO01',00/00/0000,True
'.020215',29.69000,'EA','COP01',00/00/0000,True
'.044042',10.03750,'FT','COP01',00/00/0000,True
'.063594',14.12000,'EA','COP01',00/00/0000,True
'.065785',2.97000,'EA','COP01',00/00/0000,True
'.065967',17.01000,'EA','COP01',00/00/0000,True
'.065970',17.01000,'EA','COP01',00/00/0000,True
'.065978',17.01000,'EA','COP01',00/00/0000,True
'.065979',17.01000,'EA','COP01',00/00/0000,True
'.066003',12.32000,'EA','COP01',00/00/0000,True
'.066047',7.79000,'EA','COP01',00/00/0000,True
'.066048',14.32000,'EA','COP01',00/00/0000,True
'.066053',17.50000,'EA','COP01',00/00/0000,True
'.066295',9.78000,'EA','COP01',00/00/0000,True
'.067035',23.80000,'EA','COP01',00/00/0000,True
'.067036',23.80000,'EA','COP01',00/00/0000,True
'.067037',13.80000,'EA','COP01',00/00/0000,True
'.067060',125.32000,'EA','COP01',00/00/0000,True
'.069972',26.03000,'EA','COP01',00/00/0000,True
'.069976',47.11000,'EA','COP01',00/00/0000,True
'.069977',47.11000,'EA','COP01',00/00/0000,True
'.070509',7.99000,'EA','COP01',00/00/0000,True
'.090083',20.78000,'EA','COP01',00/00/0000,True
'.090084',29.31000,'EA','COP01',00/00/0000,True
'.095298',8.85000,'EA','COP01',00/00/0000,True
'.096224',14.12000,'EA','COP01',00/00/0000,True
'.100602',10.03750,'FT','COP01',00/00/0000,True
'.100783',14.12000,'EA','COP01',00/00/0000,True
'.034954',3285.61000,'EA','CYL01',00/00/0000,True
'.063005',1511.90000,'EA','CYL01',00/00/0000,True
'.070067',2398.14000,'EA','CYL01',00/00/0000,True
'.070069',2045.05000,'EA','CYL01',00/00/0000,True
'.070422',1933.76000,'EA','CYL01',00/00/0000,True
'.070453',3636.50000,'EA','CYL01',00/00/0000,True
'.650844',28.83000,'EA','CYL01',00/00/0000,True
'.650845',23.01000,'EA','CYL01',00/00/0000,True
'.029326',165.25000,'EA','DAV01',00/00/0000,True
'.029661',256.50000,'EA','DAV01',00/00/0000,True
'.029668',118.00000,'EA','DAV01',00/00/0000,True
'.063546',195.00000,'EA','DAV01',00/00/0000,True
'.063894',72.00000,'EA','DAV01',00/00/0000,True
'.065916',86.00000,'EA','DAV01',00/00/0000,True
'.067452',123.75000,'EA','DAV01',00/00/0000,True
'.063055',1.36400,'FT','DIA01',00/00/0000,True
'.063056',1.60500,'FT','DIA01',00/00/0000,True
'.081274',0.59940,'FT','DIA01',00/00/0000,True
'.081277',0.33540,'FT','DIA01',00/00/0000,True
'.081278',0.43500,'FT','DIA01',00/00/0000,True
'.081279',0.43500,'FT','DIA01',00/00/0000,True
'.100167',1.60500,'FT','DIA01',00/00/0000,True
'.063673',114.56000,'EA','DIE01',00/00/0000,True
'.063673-1',43.54000,'EA','DIE01',00/00/0000,True
'.095696',49.56000,'EA','DIE01',00/00/0000,True
'.095697',84.58000,'EA','DIE01',00/00/0000,True
'.065465',5.29000,'EA','DIG01',00/00/0000,True
'.067616',0.34000,'EA','DIG01',00/00/0000,True
